City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
594,Kruisfontein,ZA,2022-02-07 03:13:48,-34.0033,24.7314,69.69,65,0,4.56
595,Paka,MY,2022-02-07 03:13:48,4.6374,103.4368,78.94,87,100,8.68
596,Rabo De Peixe,PT,2022-02-07 03:11:34,37.8,-25.5833,59.27,95,75,11.5
597,Bintulu,MY,2022-02-07 03:13:49,3.1667,113.0333,79.36,82,100,5.17
598,San Quintin,MX,2022-02-07 03:13:00,30.4833,-115.95,58.3,49,0,4.7
599,Hargeysa,SO,2022-02-07 03:13:49,9.56,44.065,62.19,83,92,14.7
600,Asmar,AF,2022-02-07 03:13:50,35.0333,71.3581,42.1,67,54,5.64
601,Fuyu,CN,2022-02-07 03:13:50,45.1833,124.8167,12.7,71,10,6.08
602,Pacific Grove,US,2022-02-07 03:09:28,36.6177,-121.9166,60.57,74,0,1.01
603,Uyskoye,RU,2022-02-07 03:13:51,54.3775,60.0047,9.55,92,100,4.83
604,Yiannouli,GR,2022-02-07 03:13:51,39.6667,22.3833,42.96,92,75,0.0
605,Sistranda,NO,2022-02-07 03:13:52,63.7256,8.834,37.9,66,100,27.11
606,Boaco,NI,2022-02-07 03:13:52,12.4722,-85.6586,70.95,69,35,7.11
607,Winnemucca,US,2022-02-07 03:14:52,40.973,-117.7357,33.85,44,0,0.0
608,Doka,SD,2022-02-07 03:14:53,13.5167,35.7667,64.62,33,1,10.54
609,Muros,ES,2022-02-07 03:14:53,42.7762,-9.0603,50.23,91,28,8.77
610,Luwuk,ID,2022-02-07 03:14:53,-0.9516,122.7875,85.1,66,99,2.35
611,Talcahuano,CL,2022-02-07 03:14:54,-36.7167,-73.1167,62.28,77,0,3.44
612,Komsomolskiy,UZ,2022-02-07 03:14:54,40.4272,71.7189,38.62,81,75,6.91
613,Teguise,ES,2022-02-07 03:14:55,29.0605,-13.564,61.02,82,2,16.11
614,Harper,LR,2022-02-07 03:14:55,4.375,-7.7169,78.76,83,100,6.06
615,Vestmanna,FO,2022-02-07 03:14:55,62.1564,-7.1664,27.52,69,20,6.91
616,Motca,RO,2022-02-07 03:14:56,47.25,26.6167,40.78,59,100,9.69
617,Chicama,PE,2022-02-07 03:14:56,-7.8447,-79.1469,66.74,74,99,5.37
618,Sibolga,ID,2022-02-07 03:14:56,1.7427,98.7792,84.6,63,75,1.54
619,Kandrian,PG,2022-02-07 03:14:57,-6.2167,149.55,87.96,65,98,8.84
620,Sinaloa,MX,2022-02-07 03:14:57,25.0,-107.5,61.25,77,0,4.38
621,Carmen,MX,2022-02-07 03:14:58,18.6333,-91.8333,71.94,85,50,8.08
622,Mendota,US,2022-02-07 03:14:58,36.7536,-120.3816,57.76,46,0,2.1
623,Qasigiannguit,GL,2022-02-07 03:14:59,68.8193,-51.1922,5.25,97,100,9.33
624,Huarmey,PE,2022-02-07 03:14:59,-10.0681,-78.1522,71.37,78,100,6.38
625,Garden City,US,2022-02-07 03:14:59,42.3256,-83.331,27.66,75,20,8.05
626,Tiarei,PF,2022-02-07 03:15:00,-17.5333,-149.3333,86.02,75,61,20.76
627,Wenatchee,US,2022-02-07 03:15:00,47.4235,-120.3103,41.22,88,0,3.44
628,Coos Bay,US,2022-02-07 03:15:01,43.3665,-124.2179,52.02,93,0,0.0
629,Dehloran,IR,2022-02-07 03:15:01,32.6941,47.2679,49.78,44,5,3.76
630,Neyshabur,IR,2022-02-07 03:10:07,36.2133,58.7958,34.45,75,8,1.28
631,Centralia,US,2022-02-07 03:12:01,46.7162,-122.9543,46.09,96,0,0.0
632,Padang,ID,2022-02-07 03:14:20,-0.9492,100.3543,84.25,68,100,1.23
633,West Bay,KY,2022-02-07 03:15:02,19.3667,-81.4167,78.01,83,40,1.99
634,Semporna,MY,2022-02-07 03:15:02,4.4818,118.6112,88.0,72,100,6.29
635,Hambantota,LK,2022-02-07 03:15:02,6.1241,81.1185,79.14,66,100,7.16
636,Vagur,FO,2022-02-07 03:11:52,61.4732,-6.8119,36.84,44,98,13.09
637,Kindu,CD,2022-02-07 03:15:03,-2.95,25.95,68.76,99,100,3.15
638,Melilla,ES,2022-02-07 03:15:03,35.2937,-2.9383,57.58,82,75,8.05
639,Korla,CN,2022-02-07 03:13:08,41.7597,86.1469,25.38,43,57,3.33
640,Alappuzha,IN,2022-02-07 03:14:01,9.49,76.3264,76.24,77,23,4.74
641,Galia,BR,2022-02-07 03:15:04,-22.2914,-49.5528,74.59,89,38,1.63
642,Healdsburg,US,2022-02-07 03:13:53,38.6105,-122.8692,58.1,75,0,1.99
643,Urucara,BR,2022-02-07 03:15:04,-2.5364,-57.76,73.24,98,100,2.37
644,Limot,PH,2022-02-07 03:15:05,7.0405,126.2727,86.85,55,51,8.08
645,Petropavlovsk-Kamchatskiy,RU,2022-02-07 03:15:05,53.0452,158.6483,32.59,55,75,20.13
646,Bandarbeyla,SO,2022-02-07 03:15:06,9.4942,50.8122,74.34,76,99,12.12
647,Hokitika,NZ,2022-02-07 03:15:06,-42.7167,170.9667,63.82,66,100,3.44
648,Caldwell,US,2022-02-07 03:10:51,43.6629,-116.6874,34.16,74,0,9.22
649,Dovers,VC,2022-02-07 03:15:07,12.8833,-61.1833,78.35,81,74,18.59
650,Mahajanga,MG,2022-02-07 03:15:07,-15.7167,46.3167,75.22,94,20,3.44
651,Bukachacha,RU,2022-02-07 03:15:08,52.9833,116.9167,9.72,74,17,1.59
652,Khasan,RU,2022-02-07 03:15:08,42.4308,130.6434,23.72,47,15,15.46
653,Sioux Lookout,CA,2022-02-07 03:11:03,50.1001,-91.917,-0.02,100,73,3.27
654,Mantua,IT,2022-02-07 03:15:09,45.1667,10.7833,42.82,92,3,10.0
655,Chlorakas,CY,2022-02-07 03:15:09,34.8042,32.4083,45.63,94,20,6.91
656,Saint Simons,US,2022-02-07 03:16:09,31.1352,-81.3901,47.07,95,100,12.66
657,Adrar,MR,2022-02-07 03:16:10,20.5022,-10.0711,63.27,11,2,9.82
658,El Tigre,VE,2022-02-07 03:16:10,8.8875,-64.2454,75.9,75,8,13.18
659,Bambanglipuro,ID,2022-02-07 03:16:10,-7.95,110.2833,85.41,67,100,5.14
660,Fuling,CN,2022-02-07 03:16:11,29.7022,107.3919,41.05,90,94,2.77
661,Buchanan,LR,2022-02-07 03:12:24,5.8808,-10.0467,77.54,87,90,5.46
662,Am Timan,TD,2022-02-07 03:16:11,11.0297,20.2827,66.88,17,0,7.38
663,Pemberton,CA,2022-02-07 03:15:25,50.3164,-122.8027,33.66,86,41,2.59
664,Pahrump,US,2022-02-07 03:13:32,36.2083,-115.9839,57.25,18,0,1.99
665,Conakry,GN,2022-02-07 03:16:12,9.538,-13.6773,78.87,89,2,4.61
666,Inhambane,MZ,2022-02-07 03:16:12,-23.865,35.3833,77.65,77,84,14.81
667,Yakeshi,CN,2022-02-07 03:16:12,49.2833,120.7333,4.87,92,100,6.24
668,Sinnamary,GF,2022-02-07 03:16:13,5.3833,-52.95,76.87,89,100,7.92
669,Orapa,BW,2022-02-07 03:16:13,-21.2833,25.3667,66.51,65,0,14.52
670,Tha Mai,TH,2022-02-07 03:16:14,12.6214,102.0048,91.94,68,100,4.12
671,Palaikastron,GR,2022-02-07 03:16:15,35.2,26.25,53.74,83,40,7.92
672,Takoradi,GH,2022-02-07 03:16:15,4.8845,-1.7554,78.87,86,100,5.26
673,Vanavara,RU,2022-02-07 03:16:15,60.34,102.2797,-8.79,98,100,2.28
674,Ndago,TZ,2022-02-07 03:16:16,-4.6,34.35,61.14,96,100,2.64
675,Peniche,PT,2022-02-07 03:16:16,39.3558,-9.3811,52.45,60,8,5.19
676,Qarqin,AF,2022-02-07 03:16:17,37.4185,66.0436,41.05,75,98,9.31
677,Yellandu,IN,2022-02-07 03:16:17,17.6,80.3333,71.06,73,100,2.98
678,Umarkot,PK,2022-02-07 03:16:18,25.3616,69.7362,64.13,80,0,6.53
679,Nemuro,JP,2022-02-07 03:16:18,43.3236,145.575,28.83,71,30,11.52
680,Tessalit,ML,2022-02-07 03:16:19,20.1986,1.0114,59.61,16,0,5.95
681,The Pas,CA,2022-02-07 03:16:19,53.8251,-101.2541,3.22,85,100,16.11
682,Scottsbluff,US,2022-02-07 03:14:02,41.8666,-103.6672,37.78,59,0,5.75
683,Taunggyi,MM,2022-02-07 03:16:20,20.7833,97.0333,62.64,31,12,5.57
684,Gamba,GA,2022-02-07 03:16:20,-2.65,10.0,76.21,93,16,5.19
685,Victoria Point,AU,2022-02-07 03:16:21,-27.5833,153.3,84.69,53,52,10.0
686,Barrancas,CO,2022-02-07 03:16:21,10.9576,-72.7877,71.28,83,2,1.72
687,Eltham,NZ,2022-02-07 03:16:22,-39.4292,174.3,65.44,90,100,4.41
688,Cordoba,AR,2022-02-07 03:15:38,-31.4135,-64.1811,56.43,83,0,5.75
689,Lalibela,ET,2022-02-07 03:16:22,12.0333,39.0333,56.73,65,20,2.66
690,Goulburn,AU,2022-02-07 03:16:23,-34.75,149.7167,69.66,57,74,13.06
691,Nsanje,MW,2022-02-07 03:12:33,-16.92,35.262,70.84,99,88,2.08
692,San Rafael,AR,2022-02-07 03:14:37,-34.6177,-68.3301,68.43,36,0,7.65
693,Saiha,IN,2022-02-07 03:16:23,22.4833,92.9667,64.72,35,8,0.81
694,Imbituba,BR,2022-02-07 03:16:24,-28.24,-48.6703,75.09,80,46,4.99
695,Carrickmacross,IE,2022-02-07 03:16:24,53.9728,-6.7189,37.69,91,72,5.12
696,Bukoba,TZ,2022-02-07 03:16:25,-1.3317,31.8122,66.43,80,100,1.97
697,Shenzhen,CN,2022-02-07 03:16:25,22.5455,114.0683,66.07,91,98,7.92
698,Young,UY,2022-02-07 03:16:26,-32.6833,-57.6333,62.22,67,3,5.7
699,Dembi Dolo,ET,2022-02-07 03:16:26,8.5333,34.8,58.35,44,99,3.96
700,Onda,ES,2022-02-07 03:17:26,39.9667,-0.25,48.29,87,2,6.04
701,La Rochelle,FR,2022-02-07 03:17:27,46.1667,-1.15,51.94,93,40,18.41
702,Arman,RU,2022-02-07 03:17:27,59.7,150.1667,17.02,73,72,6.35
703,Niles,US,2022-02-07 03:12:31,42.0189,-87.8028,29.05,79,40,4.0
704,Sao Gabriel Da Cachoeira,BR,2022-02-07 03:17:27,-0.1303,-67.0892,72.97,98,98,1.83
705,Santa Cruz,BO,2022-02-07 03:17:28,-17.8,-63.1667,76.46,65,99,10.36
706,Lata,PT,2022-02-07 03:17:28,40.1629,-8.3327,46.04,59,28,3.98
707,Awbari,LY,2022-02-07 03:17:29,26.5921,12.7805,51.53,25,66,7.23
708,Aden,YE,2022-02-07 03:17:29,12.7794,45.0367,76.6,67,100,6.46
709,La Sarre,CA,2022-02-07 03:15:26,48.8002,-79.1996,16.32,96,100,4.88
710,Doraha,IN,2022-02-07 03:17:29,30.8167,76.0167,52.34,78,30,3.02
711,Birjand,IR,2022-02-07 03:17:30,32.8663,59.2211,30.67,64,0,4.61
712,Svetlaya,RU,2022-02-07 03:14:17,46.5389,138.3297,17.82,50,5,2.51
713,Maputo,MZ,2022-02-07 03:17:30,-25.9653,32.5892,71.28,94,40,11.5
714,Kysyl-Syr,RU,2022-02-07 03:17:31,63.8986,122.7617,-22.65,96,96,7.11
715,Amahai,ID,2022-02-07 03:17:31,-3.3333,128.9167,86.79,62,55,5.39
716,Santa Rosa,PH,2022-02-07 03:17:31,14.3122,121.1114,85.08,74,100,17.85
717,Sao Filipe,CV,2022-02-07 03:16:36,14.8961,-24.4956,72.48,75,1,5.97
718,Binga,ZW,2022-02-07 03:17:32,-17.6203,27.3414,67.91,83,74,1.57
719,Enshi,CN,2022-02-07 03:17:32,30.3,109.4833,36.72,98,89,0.29
720,Kuusamo,FI,2022-02-07 03:15:11,65.9667,29.1833,21.24,93,100,13.8
721,Springfield,US,2022-02-07 03:14:28,37.2153,-93.2982,35.62,73,0,1.01
722,Borogontsy,RU,2022-02-07 03:17:33,62.6683,131.1683,-22.02,93,100,3.31
723,Saryozek,KZ,2022-02-07 03:17:33,44.3583,77.9753,29.62,98,100,5.41
724,Mopti,ML,2022-02-07 03:17:34,14.6667,-4.0,62.64,45,0,4.61
725,Barvinkove,UA,2022-02-07 03:17:34,48.9097,37.0205,23.74,92,42,11.1
726,South River,US,2022-02-07 03:17:34,40.4465,-74.386,32.92,85,11,1.83
727,Kalangala,UG,2022-02-07 03:17:35,-0.3089,32.225,70.66,73,98,9.35
728,Itaugua,PY,2022-02-07 03:17:35,-25.3833,-57.3333,70.75,56,0,3.76
729,Nouadhibou,MR,2022-02-07 03:15:50,20.931,-17.0347,62.58,100,96,8.05
